rownumber,SubCategory,SubCat_URL
3,Headlight/ Insert,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=970&q=
3,Headlight/ Insert,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=970&q=
3,"Parts, headlight",/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=972&q=
3,Combination Rearlight,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=993&q=
3,Combination Rearlight,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=993&q=
3,Auxiliary Stop Light,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1000&q=
3,Licence Plate Light,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1010&q=
3,Indicator,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1005&q=
3,Indicator,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1005&q=
3,Side Indicator,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1006&q=
3,Marker Light,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1023&q=
3,Marker Light,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1023&q=
3,Gas Springs,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1030&q=
3,"Support Assy, Hood",/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=13476&q=
3,"Strut Assy, Luggage Compartment Door",/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=13477&q=
3,Audio system,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1056&q=
3,Audio system,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1056&q=
3,Audio system,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1056&q=
3,Air Bag System,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1059&q=
3,Air Bag System,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1059&q=
3,Safety Belt System,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1062&q=
3,Armrest,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1066&q=
3,Armrest,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwE8ATwtWD1rfXZPcyg0e38sRExGQ19PM2ZuZyItbSs0LUBTAhcBT0Y6OTw7OD51dWd9LTIrXi11dAgZDT1AZTFgXEdEGDZkcFBXSTg3OjspBjV9e0hcQERGRQAXO1F_e39OWEFQFgsBPDVPbGBqe2MkeQI5PwAAAAAlcBD8%24&vid=935699611&gid=1066&q=
0,Oil Filter,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=2&q=
0,Oil Filter,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=2&q=
0,Air Filter,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=3&q=
0,Fuel Filter,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=4&q=
0,"Air Filter, passenger compartment",/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=5&q=
0,Spark Plug,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=9&q=
0,Glow Plug,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=254&q=
0,V-Ribbed Belt / Set,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=11&q=
0,Water Pump,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=13&q=
0,Thermostat/ Gasket,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=14&q=
0,Brake Pad Set,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=15&q=
0,Oil Drain Plug,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=16&q=
0,Wiper Blade,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=17&q=
0,Complete Engine/ Sub-Assembly,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=178&q=
0,Complete Engine/ Sub-Assembly,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=178&q=
0,Complete Engine,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=179&q=
0,Sub-Assembly,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=180&q=
0,Oil Filler Cap/ Seal,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=41&q=
0,Oil Filler Cap/ Seal,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=41&q=
0,Cylinder Head Cover/-Gasket,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=37&q=
0,Rocker Cover Gasket,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=22&q=
0,Cylinder Head,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=42&q=
0,Cylinder Head Gasket,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=36&q=
0,Cylinder Head Bolt,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=40&q=
0,Crankcase,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=95&q=
0,Engine Block,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=96&q=
0,Breather,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=99&q=
0,Crankshaft,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=103&q=
0,Crankshaft,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=103&q=
0,Crankshaft,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=104&q=
0,"Main Bearings, crankshaft",/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=105&q=
0,Timing Gear,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=86&q=
0,Connecting Rod Assembly,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=111&q=
0,Connecting Rod,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=112&q=
0,Big End Bearings,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=113&q=
0,Piston Assembly,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=117&q=
0,Piston,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=118&q=
0,Piston Ring Set,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=120&q=
0,Gudgeon Pin/ Circlips,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=121&q=
0,Radial Oil Seal/- Set,/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=123&q=
0,"Crankshaft Seal, Front",/en/catalog/genuine/parts?c=Hyundai&ssd=%24%2AKwH1yPXkkfSitL-GuuH9srbljYWPipaG8K-nruvkpOL95Imay97Iho_z8PXy8fe8vK605Pvil-S8vcHQ6Yn3r4qGlfK5zN2tuZmegPH-8_Lgz_y0soGViY2PjMne8pi2sraHkYiZ38LI9fyo8_cAAAAAMt2TRQ%3D%3D%24&vid=1850795737&gid=13467&q=
